split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.7245386838912964,0.7092538475990295,0.5192307692307693,0.16666666666666666,0.5689655172413793,0.15824915824915825,0.03333333333333333,0.06666666666666667,0.5,0.0625,1.523665387998335,1.5236852359957993
test,0,2,0.6824420253435771,0.6383424401283264,0.5082256169212691,0.6166666666666667,0.5603448275862069,0.4189473684210526,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2928950509958668,2.816872069990495
test,0,3,0.6008527795473735,0.5575293302536011,0.4830508474576271,0.95,0.49137931034482757,0.48717948717948717,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.306298631010577,4.123442943993723
test,0,4,0.49930314819018046,0.4546060562133789,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2888000859966269,5.412518700002693
test,0,5,0.3794776280721029,0.32728829979896545,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2965659390029032,6.709349220996955
test,0,6,0.25088696281115214,0.2472328245639801,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2950059799914015,8.004608696996002
test,0,7,0.16670262118180593,0.24961932003498077,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2979419599869289,9.30280556899379
test,0,8,0.1352568695942561,0.25771835446357727,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2975216960039688,10.600579973994172
test,0,9,0.13671927154064178,0.2627004086971283,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.300379216001602,11.901528570000664
test,0,10,0.15142852663993836,0.2641858458518982,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2947499540023273,13.19652525499987
