split,fold,epoch,batch,batch_size,batch_time_seconds,epoch_accumulated_time_seconds,total_accumulated_time_seconds,loss,precision,accuracy,recall,f1,learning_rate,difficulty_mean,difficulty_min,difficulty_max,difficulty_labels
test,0,1,1,32,0.7683654409920564,0.8240560199919855,0.8246762359922286,0.6902124881744385,0.4107142857142857,0.53125,0.4595141700404858,0.3992490613266583,1.0050251256281409e-07,0.0,0.0,0.0,easy
test,0,1,2,32,0.5189073610090418,1.365067082006135,1.3656872830033535,0.7027256488800049,0.6935483870967742,0.40625,0.525,0.3266888150609081,2.0100502512562817e-07,0.0,0.0,0.0,easy
test,0,1,3,32,0.5202214470045874,1.8858454629953485,1.8864656910009217,0.6998967528343201,0.44074074074074077,0.46875,0.46875,0.39756367663344405,3.0150753768844224e-07,0.0,0.0,0.0,easy
test,0,1,4,32,0.5198809590074234,2.4062694360036403,2.406889616002445,0.6946608424186707,0.5357142857142857,0.5625,0.5158730158730158,0.45893719806763283,4.0201005025125634e-07,0.0,0.0,0.0,easy
test,0,1,5,32,0.5224758080003085,2.929377498992835,2.9299976999900537,0.6925328969955444,0.5714285714285714,0.625,0.5333333333333333,0.5,5.025125628140704e-07,0.0,0.0,0.0,easy
test,0,1,6,32,0.522273798007518,3.4522314539935905,3.4528516699938336,0.6837120056152344,0.6333333333333333,0.65625,0.575,0.5594493116395495,6.030150753768845e-07,0.0,0.0,0.0,easy
test,0,1,7,32,0.5229586969944648,3.975839934995747,3.9764601529896026,0.6932500600814819,0.23333333333333334,0.4375,0.4375,0.30434782608695654,7.035175879396985e-07,0.0,0.0,0.0,easy
test,0,1,8,32,0.5221941759955371,4.4985897799924714,4.499209982997854,0.6844180822372437,0.296875,0.59375,0.5,0.37254901960784315,8.040201005025127e-07,0.0,0.0,0.0,easy
test,0,1,9,32,0.5231055830081459,5.022256779993768,5.022876938994159,0.6989336013793945,0.4252873563218391,0.5,0.4745098039215686,0.3816425120772947,9.045226130653267e-07,0.0,0.0,0.0,easy
test,0,1,10,32,0.5227547329996014,5.545550987997558,5.5461711719981395,0.6781140565872192,0.7586206896551724,0.5625,0.5882352941176471,0.49090909090909085,1.0050251256281409e-06,0.0,0.0,0.0,easy
test,0,1,11,32,0.5226865489967167,6.068764105992159,6.0693842570035486,0.670059323310852,0.8928571428571428,0.8125,0.7,0.7257142857142858,1.105527638190955e-06,0.0,0.0,0.0,easy
test,0,1,12,32,0.5222722280013841,6.591581810993375,6.592201999999816,0.70889812707901,0.40804597701149425,0.46875,0.46875,0.36374269005847953,1.206030150753769e-06,0.0,0.0,0.0,easy
test,0,1,13,32,0.5222677179990569,7.114417567994678,7.1150377269950695,0.682989239692688,0.5892857142857143,0.65625,0.5432900432900433,0.5210884353741496,1.3065326633165831e-06,0.0,0.0,0.0,easy
test,0,1,14,32,0.5230357370019192,7.6380222589941695,7.638642413003254,0.699974536895752,0.22413793103448276,0.40625,0.40625,0.28888888888888886,1.407035175879397e-06,0.0,0.0,0.0,easy
test,0,1,15,32,0.5233169979910599,8.161926065993612,8.162546227991697,0.6836074590682983,0.7741935483870968,0.5625,0.5333333333333333,0.4166666666666667,1.507537688442211e-06,0.0,0.0,0.0,easy
test,0,1,16,32,0.5220311729935929,8.684462995996,8.685083162999945,0.672896683216095,0.5892857142857143,0.65625,0.5432900432900433,0.5210884353741496,1.6080402010050254e-06,0.0,0.0,0.0,easy
test,0,1,17,32,0.5227162079972913,9.207693792995997,9.208313964001718,0.6894083023071289,0.5166666666666666,0.53125,0.503921568627451,0.3992490613266583,1.7085427135678393e-06,0.0,0.0,0.0,easy
test,0,1,18,32,0.5236481619940605,9.731882234002114,9.732502425002167,0.6899580955505371,0.26666666666666666,0.5,0.4444444444444444,0.3333333333333333,1.8090452261306535e-06,0.0,0.0,0.0,easy
test,0,1,19,32,0.5241964689921588,10.256639118000749,10.257259270991199,0.6971785426139832,0.5,0.5,0.5,0.3816425120772947,1.9095477386934674e-06,0.0,0.0,0.0,easy
test,0,1,20,32,0.523501698000473,10.780715921006049,10.781336101994384,0.7025216817855835,0.23333333333333334,0.4375,0.4375,0.30434782608695654,2.0100502512562818e-06,0.0,0.0,0.0,easy
test,0,1,21,32,0.5229475129890488,11.30416640099429,11.304786580003565,0.6941173076629639,0.40804597701149425,0.46875,0.46875,0.36374269005847953,2.1105527638190957e-06,0.0,0.0,0.0,easy
test,0,1,22,32,0.5232995939877583,11.82805410400033,11.8286742939963,0.6660009622573853,0.296875,0.59375,0.5,0.37254901960784315,2.21105527638191e-06,0.0,0.0,0.0,easy
test,0,1,23,32,0.5237808359961491,12.35234512599709,12.352965326994308,0.680243968963623,0.4770114942528736,0.59375,0.4916666666666667,0.4340136054421769,2.311557788944724e-06,0.0,0.0,0.0,easy
test,0,1,24,32,0.5232751860021381,12.876202323997859,12.876822480990086,0.6742010116577148,0.6,0.6875,0.5272727272727273,0.48717948717948717,2.412060301507538e-06,0.0,0.0,0.0,easy
test,0,1,25,32,0.5233120640041307,13.40005575500254,13.400675905999378,0.6908949613571167,0.2833333333333333,0.53125,0.4473684210526316,0.3469387755102041,2.512562814070352e-06,0.0,0.0,0.0,easy
test,0,1,26,32,0.5224126279936172,13.922985372002586,13.923605534990202,0.696874737739563,0.25806451612903225,0.5,0.47058823529411764,0.3333333333333333,2.6130653266331663e-06,0.0,0.0,0.0,easy
test,0,1,27,32,0.5233154070010642,14.4467837389966,14.447404246995575,0.6881443858146667,0.296875,0.59375,0.5,0.37254901960784315,2.71356783919598e-06,0.0,0.0,0.0,easy
test,0,1,28,32,0.5233486880024429,14.970722587997443,14.971342777993414,0.680794358253479,0.265625,0.53125,0.5,0.3469387755102041,2.814070351758794e-06,0.0,0.0,0.0,easy
test,0,1,29,32,0.5237431400018977,15.494989280996379,15.49560944699624,0.7008140087127686,0.40804597701149425,0.46875,0.46875,0.36374269005847953,2.914572864321608e-06,0.0,0.0,0.0,easy
test,0,1,30,32,0.5228426039975602,16.018331890998525,16.018952141996124,0.6903876662254333,0.44252873563218387,0.53125,0.4801587301587301,0.3992490613266583,3.015075376884422e-06,0.0,0.0,0.0,easy
test,0,1,31,32,0.5246180090034613,16.543491154996445,16.544111355993664,0.6877715587615967,0.27419354838709675,0.53125,0.4722222222222222,0.3469387755102041,3.115577889447237e-06,0.0,0.0,0.0,easy
test,0,1,32,32,0.5232747920090333,17.067341980000492,17.067962153989356,0.6812396049499512,0.2903225806451613,0.5625,0.47368421052631576,0.36,3.2160804020100507e-06,0.0,0.0,0.0,easy
test,0,1,33,32,0.5234527830034494,17.591349157999502,17.591969317989424,0.6902186870574951,0.3125,0.625,0.5,0.38461538461538464,3.3165829145728647e-06,0.0,0.0,0.0,easy
test,0,1,34,32,0.5226396590005606,18.114566582997213,18.11518678200082,0.6913331747055054,0.25,0.5,0.5,0.3333333333333333,3.4170854271356786e-06,0.0,0.0,0.0,easy
test,0,1,35,32,0.5251505220076069,18.64024613199581,18.640866332993028,0.686966598033905,0.7419354838709677,0.5,0.5294117647058824,0.3816425120772947,3.517587939698493e-06,0.0,0.0,0.0,easy
test,0,1,36,32,0.5226256719906814,19.16344801899686,19.1640681889985,0.731233537197113,0.140625,0.28125,0.5,0.21951219512195122,3.618090452261307e-06,0.0,0.0,0.0,easy
test,0,1,37,32,0.5231609710026532,19.68712440399395,19.687744588998612,0.6919069290161133,0.28125,0.5625,0.5,0.36,3.718592964824121e-06,0.0,0.0,0.0,easy
test,0,1,38,32,0.522695861000102,20.210380721997353,20.211000864990638,0.6885514259338379,0.7903225806451613,0.59375,0.5357142857142857,0.4340136054421769,3.819095477386935e-06,0.0,0.0,0.0,easy
test,0,1,39,32,0.524373142994591,20.735310516000027,20.735930675989948,0.6931485533714294,0.28125,0.5625,0.5,0.36,3.919597989949749e-06,0.0,0.0,0.0,easy
test,0,1,40,32,0.5235560220025945,21.25941701499687,21.260037180996733,0.6850820183753967,0.265625,0.53125,0.5,0.3469387755102041,4.0201005025125635e-06,0.0,0.0,0.0,easy
test,0,1,41,32,0.5231034069875022,21.78307631899952,21.78369649099477,0.6745592951774597,0.8387096774193548,0.6875,0.5454545454545454,0.48717948717948717,4.120603015075377e-06,0.0,0.0,0.0,easy
test,0,1,42,32,0.5239845570031321,22.307616349004093,22.308236514989403,0.6991287469863892,0.24193548387096775,0.46875,0.46875,0.3191489361702128,4.221105527638191e-06,0.0,0.0,0.0,easy
test,0,1,43,32,0.5259584049927071,22.83413429799839,22.834754476993112,0.6876383423805237,0.3125,0.625,0.5,0.38461538461538464,4.321608040201005e-06,0.0,0.0,0.0,easy
test,0,1,44,32,0.5254047149937833,23.36005514000135,23.360675352989347,0.6926317811012268,0.7666666666666666,0.5625,0.5625,0.45893719806763283,4.42211055276382e-06,0.0,0.0,0.0,easy
test,0,1,45,32,0.5249203150015092,23.885484354992514,23.88610456600145,0.6906970739364624,0.3125,0.625,0.5,0.38461538461538464,4.522613065326634e-06,0.0,0.0,0.0,easy
test,0,1,46,32,0.5248126200021943,24.410849214997143,24.411469411992584,0.6630730628967285,0.8064516129032258,0.625,0.5384615384615384,0.4514285714285714,4.623115577889448e-06,0.0,0.0,0.0,easy
test,0,1,47,32,0.5264162000094075,24.937825044995407,24.938445220002905,0.6855506896972656,0.28125,0.5625,0.5,0.36,4.7236180904522615e-06,0.0,0.0,0.0,easy
test,0,1,48,32,0.5246959140058607,25.463069265999366,25.463689418000286,0.6541159152984619,0.359375,0.71875,0.5,0.41818181818181815,4.824120603015076e-06,0.0,0.0,0.0,easy
test,0,1,49,32,0.5244212629913818,25.988036709997687,25.988656909001293,0.689426064491272,0.7580645161290323,0.53125,0.53125,0.3992490613266583,4.92462311557789e-06,0.0,0.0,0.0,easy
test,0,1,50,32,0.5242526739893947,26.512853453998105,26.513473629995133,0.6763426065444946,0.28125,0.5625,0.5,0.36,5.025125628140704e-06,0.0,0.0,0.0,easy
test,0,1,51,32,0.5264661469991552,27.039861162993475,27.040481352989445,0.6653558611869812,0.328125,0.65625,0.5,0.39622641509433965,5.125628140703518e-06,0.0,0.0,0.0,easy
test,0,1,52,32,0.5248234050086467,27.56518053499167,27.56580072399811,0.6923257112503052,0.265625,0.53125,0.5,0.3469387755102041,5.2261306532663325e-06,0.0,0.0,0.0,easy
test,0,1,53,32,0.5254591679986333,28.09123428100429,28.09185447198979,0.6672446131706238,0.328125,0.65625,0.5,0.39622641509433965,5.326633165829146e-06,0.0,0.0,0.0,easy
test,0,1,54,32,0.5249562960088952,28.616803832002915,28.617424023002968,0.6984888911247253,0.234375,0.46875,0.5,0.3191489361702128,5.42713567839196e-06,0.0,0.0,0.0,easy
test,0,1,55,32,0.5257471829972928,29.14311044900387,29.143730602998403,0.6750074625015259,0.296875,0.59375,0.5,0.37254901960784315,5.527638190954774e-06,0.0,0.0,0.0,easy
test,0,1,56,32,0.5251374930085149,29.668805795998196,29.66942598800233,0.6943848729133606,0.25,0.5,0.5,0.3333333333333333,5.628140703517588e-06,0.0,0.0,0.0,easy
test,0,1,57,32,0.5259779679909116,30.195357828997658,30.19597798799805,0.6737273931503296,0.296875,0.59375,0.5,0.37254901960784315,5.728643216080403e-06,0.0,0.0,0.0,easy
test,0,1,58,32,0.5238969739875756,30.71982352399209,30.720443708996754,0.6944581270217896,0.25,0.5,0.5,0.3333333333333333,5.829145728643216e-06,0.0,0.0,0.0,easy
test,0,1,59,32,0.5254554959974485,31.24577149799734,31.24639170100272,0.6934874653816223,0.25,0.5,0.5,0.3333333333333333,5.9296482412060305e-06,0.0,0.0,0.0,easy
test,0,1,60,32,0.5254912889940897,31.77178798499517,31.772408238000935,0.6718027591705322,0.296875,0.59375,0.5,0.37254901960784315,6.030150753768844e-06,0.0,0.0,0.0,easy
test,0,1,61,32,0.5256939050013898,32.29797627500375,32.29859646799741,0.6709516048431396,0.296875,0.59375,0.5,0.37254901960784315,6.130653266331658e-06,0.0,0.0,0.0,easy
