split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.5096529204951654,0.21138609034000055,0.7585887358843123,0.6985148514851485,0.6997010023772762,0.6807108257712235,0.94102025888115,0.9346534653465347,0.9350158421432381,0.9344519570014278,36.479840048996266,36.47985887200048
test,0,2,0.14574712864353812,0.16748409194521385,0.9552663792122599,0.9549504950495049,0.9550204641815553,0.9549465090897415,0.9555250102695358,0.9524752475247524,0.9522382909307652,0.9523764617125613,36.330087946000276,72.81095715399715
test,0,3,0.0803729326920676,0.1972349923140932,0.9811850119254066,0.9811881188118812,0.9811925593706345,0.9811878237478482,0.9612147909561704,0.9584158415841584,0.958190858612793,0.9583367708934907,36.34323429700453,109.15510297099536
test,0,4,0.04936407101340592,0.11522088096578523,0.9901053966909498,0.9900990099009901,0.9900938656471338,0.9900986604762054,0.9728347940816133,0.9722772277227723,0.9721821375913668,0.9722640680413017,36.354073747002985,145.51006658299593
test,0,5,0.029917768023373318,0.08548648590498631,0.9940564126141688,0.994059405940594,0.9940641619488764,0.9940593127624784,0.9824718325330319,0.9821782178217822,0.9822599366314271,0.9821770996317777,36.34983073499461,181.8608075779921
test,0,6,0.014354274805985612,0.058594597440839995,0.9970296301742518,0.997029702970297,0.9970296301742518,0.9970296301742518,0.982278461152253,0.9821782178217822,0.9821422969539166,0.9821757016969359,36.359650927988696,218.22143277799478
test,0,7,0.008305109076266463,0.10095292406691478,0.9980197534495012,0.998019801980198,0.9980197534495012,0.9980197534495012,0.9805337519623234,0.9801980198019802,0.9801267371459046,0.9801917283795657,36.3596539299906,254.58194520699908
test,0,8,0.003967137008589591,0.14773040230173876,0.9990098767247506,0.999009900990099,0.9990098767247506,0.9990098767247506,0.9768780227372653,0.9762376237623762,0.9763544248204035,0.9762330572289157,36.331636598013574,290.91443913499825
test,0,9,0.0004339841457826113,0.11219608242356098,1.0,1.0,1.0,1.0,0.9805337519623234,0.9801980198019802,0.9801267371459046,0.9801917283795657,36.32394042600936,327.23921835099463
test,0,10,0.0021106328196261116,0.1371860181396403,0.9995029821073559,0.9995049504950495,0.9995073891625617,0.9995049406676292,0.9786602600339175,0.9782178217821782,0.9781347052733946,0.9782092772384035,36.33513559700805,363.575212797994
