split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.6471783110399846,0.33269444137284704,0.5791052369963761,0.5761296660117878,0.5782738095238096,0.5755840565878907,0.8804910161090458,0.8781925343811395,0.8797850958565244,0.8781807794453709,36.62335122699733,36.623385746992426
test,0,2,0.313235763218876,0.26647132845899213,0.884841027965249,0.8845776031434185,0.8839942795299938,0.8843040555000066,0.9057356800988112,0.9056974459724951,0.9063002473716759,0.9056679536679537,36.441049504996045,73.06539843100472
test,0,3,0.1619358218891623,0.2834749583645279,0.9467593600690604,0.9464636542239686,0.9460768398268398,0.9463517191580524,0.9195452997802334,0.9194499017681729,0.919117192331478,0.9192991411346613,36.445489893012564,109.51190842100186
test,0,4,0.12765341853697315,0.3107252136341247,0.9676950864816363,0.9675834970530451,0.9673913883735312,0.9675282245592329,0.9293114096032113,0.9292730844793713,0.929908781694496,0.9292509652509653,36.4491649200063,145.9620282830001
test,0,5,0.07212449281251383,0.30498291584269704,0.9796934244408848,0.9798624754420432,0.980073051948052,0.9798431758709225,0.9255259467040673,0.9233791748526523,0.9221706864564008,0.9230357662111078,36.45686466200277,182.41983707300096
test,0,6,0.04055743001233091,0.38392213882772297,0.9901297356206789,0.9901768172888016,0.9901998299319728,0.9901638235478838,0.9260750186150409,0.925343811394892,0.924652133580705,0.9251331516690406,36.44253775199468,218.8633559059963
test,0,7,0.020471900377892805,0.4015790349007941,0.995119471472586,0.9950884086444007,0.9950448361162647,0.9950811893664784,0.925163025002318,0.925343811394892,0.9253865182436611,0.9252604408173359,36.4416957989888,255.30591861199355
test,0,8,0.014501422772884793,0.4458130146861662,0.995555845423231,0.9955795677799607,0.995591759431045,0.9955735612805945,0.9234840746587427,0.9233791748526523,0.923051948051948,0.9232357683963851,36.41290849799407,291.7197474089917
test,0,9,0.0059659751653598075,0.46125723588077283,0.9985066983588659,0.9985265225933202,0.9985428262213976,0.9985245204268649,0.9272656974945871,0.9273084479371316,0.9271335807050092,0.9271960445490779,36.42027051800687,328.14093242200033
test,0,10,0.004469803467149112,0.46310064864796835,0.9989816700610998,0.9990176817288802,0.9990530303030303,0.9990163823547884,0.925368978000557,0.925343811394892,0.9250927643784786,0.9252165171667182,36.423708604997955,364.56550468999194
