split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.3847075823875278,0.10361918661319192,0.8182187498693454,0.7940232651423987,0.7939125943577239,0.7899896709615808,0.9647700038654813,0.9639133921411387,0.9639307321891591,0.963897697597619,89.45383077699807,89.45386539200263
test,0,2,0.1120329814222617,0.11912676244496152,0.9683149496227925,0.968311271560369,0.9683125383645653,0.9683112511655185,0.9713121082049223,0.9711307137129109,0.97112297814545,0.9711275758277379,89.5100379769865,178.96587090101093
test,0,3,0.05899077340305999,0.1875651006190272,0.986762927702052,0.98676293622142,0.986762927702052,0.986762927702052,0.9550772546865771,0.9518845228548516,0.9518510515701527,0.9517974487823735,89.46554881001066,268.43333038101264
test,0,4,0.03593867085159618,0.12073361220487275,0.9921780169678496,0.9921780986762936,0.9921782545420025,0.9921780958445727,0.9755929881659852,0.97514033680834,0.9751281022348438,0.975133940431324,89.4181368300051,357.85331761201087
test,0,5,0.014583725652902514,0.17714114567540457,0.9971921361792231,0.9971921379863619,0.9971921361792231,0.9971921361792231,0.9712576098311556,0.9711307137129109,0.9711242643124666,0.9711284671307516,89.41613911101012,447.27132384700235
test,0,6,0.011394120564272778,0.12735167146292703,0.9979963034671047,0.9979943842759728,0.997993739385636,0.9979943791127095,0.978360858157123,0.9783480352846833,0.978346092110137,0.9783478124981912,89.41595509799663,536.6890857300023
test,0,7,0.0024978777401777254,0.15012689117524652,0.999599519423308,0.9995988768551946,0.9995985547972701,0.999598876274328,0.9767448141745894,0.9767441860465116,0.9767448141745894,0.9767441860465116,89.42843476298731,626.1193063120008
test,0,8,0.005622786247696381,0.14365202898150334,0.9989971115267332,0.9989971921379863,0.9989973523924606,0.9989971917749452,0.9783573335802812,0.9783480352846833,0.9783499506111866,0.9783479795884901,89.42712417000439,715.5482082740054
test,0,9,0.000594889535091179,0.14880296005680124,0.9997996794871795,0.9997994384275972,0.9997992773986351,0.9997994382259077,0.9759898124565871,0.9759422614274258,0.9759383874552414,0.9759415033184133,89.41741241200361,804.9673755360127
test,0,10,0.0011737225968846932,0.15056822016156768,0.9993985557615075,0.9993983152827918,0.9993981539956669,0.9993983146777228,0.9767534585564868,0.9767441860465116,0.976746100341606,0.9767441262246745,89.42513081000652,894.3942745870008
