split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.5367402885592739,0.3393102357553881,0.7255609009420415,0.69865005192108,0.6957160726316836,0.6873344300953821,0.8745628249749884,0.8679401993355482,0.866841105811694,0.8670774409511965,86.4196145110036,86.4196481879917
test,0,2,0.2633618160138373,0.21968197099790224,0.9026775796520445,0.9023883696780893,0.9026483925435448,0.9023882644214595,0.9142399469730447,0.9136212624584718,0.9139838367779545,0.9136174487013918,86.4119405310048,172.83355337799003
test,0,3,0.15439935489049952,0.2479916541679357,0.9486649540605605,0.9487019730010384,0.9487392863848728,0.9486929084820883,0.9115849865210479,0.9111295681063123,0.9108704292527823,0.9110455605984338,86.39111988799414,259.2266599119903
test,0,4,0.10738030612809141,0.3824718519302698,0.97089300077952,0.9709241952232607,0.9710049847303373,0.9709206719727561,0.9042933810375671,0.9028239202657807,0.9023416799152093,0.9026352512809241,86.38055996299954,345.6091215669876
test,0,5,0.06020572199887545,0.41414751915688136,0.9827544699575844,0.9827622014537902,0.9827609683396106,0.9827576767265329,0.9033598570650205,0.9028239202657807,0.9025348878290054,0.9027218518122084,86.36035520600853,431.9713083109964
test,0,6,0.043507120057288656,0.5387704078173048,0.9889807521462627,0.9889927310488058,0.9889999924065872,0.9889899880703839,0.9135839266986808,0.9136212624584718,0.9136250220809043,0.9136019518495928,86.37781540700234,518.3508913889964
test,0,7,0.024592464162797888,0.5359278179216276,0.9937677927467721,0.9937694704049844,0.9937677927467721,0.9937677927467721,0.9120838484634405,0.9119601328903655,0.9121566419360537,0.9119591611479029,86.36895691198879,604.7216047379916
test,0,8,0.018620187225850706,0.5600318711659441,0.9958388340969688,0.995846313603323,0.9958520119782635,0.9958452510917972,0.9110983871190277,0.9111295681063123,0.91120164281929,0.9111192061524154,86.37011572100164,691.0934951519885
test,0,9,0.010242583210451184,0.6011438981252428,0.9977115660271143,0.9977154724818276,0.9977182657473576,0.997714872819179,0.910481867858917,0.9102990033222591,0.9105226550079492,0.9102987558050015,86.35440258499875,777.4496005989931
test,0,10,0.00447944446374021,0.5867377481921467,0.9987606858700241,0.9987538940809969,0.9987467417356057,0.9987535413404905,0.913598233995585,0.9136212624584718,0.9137078254725314,0.9136126810314377,86.37517137901159,863.8265030329931
