split,fold,epoch,batch,batch_size,batch_time_seconds,epoch_accumulated_time_seconds,total_accumulated_time_seconds,loss,precision,accuracy,recall,f1,learning_rate,difficulty_mean,difficulty_min,difficulty_max,difficulty_labels
test,0,1,1,32,0.7667737540032249,0.8257770579948556,0.8263622340018628,0.7107080817222595,0.5166666666666666,0.53125,0.503921568627451,0.3992490613266583,6.666666666666667e-06,0.25,0.0,1.0,easy|medium
test,0,1,2,32,0.5213376019964926,1.3686078899918357,1.3691930350032635,0.7484273314476013,0.16129032258064516,0.3125,0.45454545454545453,0.23809523809523808,1.3333333333333333e-05,1.46875,1.0,2.0,medium|hard
test,0,1,3,12,0.24447684400365688,1.6135618489934132,1.6141469569993205,0.7234914898872375,0.25,0.4166666666666667,0.35714285714285715,0.29411764705882354,2e-05,2.0,2.0,2.0,hard
test,0,2,1,32,0.5254303230030928,0.6062081019917969,2.467533843999263,0.7004888653755188,0.4252873563218391,0.5,0.4745098039215686,0.3816425120772947,1.925925925925926e-05,0.25,0.0,1.0,easy|medium
test,0,2,2,32,0.5231741900061024,1.1300348679942545,2.991360590996919,0.7242845296859741,0.5535714285714286,0.40625,0.525974025974026,0.3764102564102564,1.851851851851852e-05,1.46875,1.0,2.0,medium|hard
test,0,2,3,12,0.24284970099688508,1.3733514429914067,3.2346772059972864,0.6889825463294983,0.2727272727272727,0.5,0.42857142857142855,0.3333333333333333,1.7777777777777777e-05,2.0,2.0,2.0,hard
test,0,3,1,32,0.5257718399952864,0.607855883994489,4.100278181998874,0.6803537607192993,0.25,0.46875,0.4411764705882353,0.3191489361702128,1.7037037037037038e-05,0.25,0.0,1.0,easy|medium
test,0,3,2,32,0.5253016269998625,1.1337674670066917,4.626186401001178,0.7008068561553955,0.5064102564102564,0.40625,0.5043290043290043,0.3913913913913914,1.6296296296296297e-05,1.46875,1.0,2.0,medium|hard
test,0,3,3,12,0.24295225100649986,1.3773141209967434,4.869733084007748,0.6608512997627258,0.8181818181818181,0.6666666666666666,0.6,0.5555555555555556,1.555555555555556e-05,2.0,2.0,2.0,hard
test,0,4,1,32,0.524296638002852,0.6082024879870005,5.742093231994659,0.6867251396179199,0.7741935483870968,0.5625,0.5333333333333333,0.4166666666666667,1.4814814814814815e-05,0.25,0.0,1.0,easy|medium
test,0,4,2,32,0.5232263560028514,1.132061515992973,6.265947975000017,0.6936710476875305,0.5845410628019324,0.5,0.5757575757575758,0.4980392156862745,1.4074074074074075e-05,1.46875,1.0,2.0,medium|hard
test,0,4,3,12,0.24345112399896607,1.3760319149878342,6.5099183630081825,0.6490394473075867,0.75,0.75,0.7571428571428571,0.7482517482517483,1.3333333333333333e-05,2.0,2.0,2.0,hard
test,0,5,1,32,0.525182480996591,0.612405680003576,7.385059167005238,0.6893397569656372,0.5227272727272727,0.53125,0.5196078431372549,0.5076923076923077,1.2592592592592593e-05,0.25,0.0,1.0,easy|medium
