split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.5284993046845343,0.3060467357818897,0.7414746259776395,0.7157944514501892,0.6917578500262825,0.68978345952338,0.8825743977100295,0.8846153846153846,0.886375062845651,0.8837479527378338,113.00549442200281,113.00552993400197
test,0,2,0.29697900097276947,0.28098106309113857,0.8854411316274362,0.8858764186633039,0.882875855693648,0.8840040710463246,0.8895705029509879,0.8915510718789408,0.891423663482487,0.8903789431384368,113.55587436098722,226.5638303619926
test,0,3,0.20598997050734216,0.3200658599635842,0.9308502527960034,0.9309583858764187,0.929099525302753,0.9299096764819837,0.8957754690284037,0.8940731399747793,0.8894335511982572,0.8918776782236073,113.68202303200087,340.2481558559957
test,0,4,0.13968547030902864,0.42555399549112644,0.9570340212834569,0.9574401008827238,0.9566962118877724,0.9568626443616055,0.8963247246244432,0.894703656998739,0.8901458019105077,0.8925409297658891,113.66305259300862,453.913636843994
test,0,5,0.09075861903022585,0.5429995708909793,0.9776216868481926,0.9773013871374527,0.9763821504167951,0.9769726444283859,0.8923307720453714,0.8921815889029003,0.888763197586727,0.8902761847543103,113.69307771300373,567.6089639519923
test,0,6,0.06506483914967143,0.6114256463212068,0.9844674266700079,0.9842370744010088,0.9835916274442276,0.984014849056231,0.8830976321142112,0.8852459016393442,0.8860608345902463,0.8842101716236859,113.74970352799573,681.3608569999924
test,0,7,0.04657922732916251,0.63624147435211,0.9895657535240214,0.9895964691046658,0.9893498238766472,0.9894568679476639,0.8881733021077283,0.8902900378310215,0.891025641025641,0.8892730065337449,113.74650570699305,795.1094792569929
test,0,8,0.028717095002826785,0.7030361947934712,0.9937536142180506,0.9938524590163934,0.9937895622997339,0.9937715625874559,0.8916103127641589,0.8915510718789408,0.8881975867269984,0.8896531414989167,113.87835917100892,908.989993020994
test,0,9,0.024652487619866326,0.7066183669438578,0.9953178268333374,0.9952711223203027,0.995099360155641,0.995207667248938,0.8940752542449721,0.894703656998739,0.8921987598458186,0.8930536258164967,113.77315400399675,1022.7651994560001
test,0,10,0.01489535198157329,0.7284893140609024,0.9968786098753901,0.9968474148802018,0.9967329067704274,0.9968053460700519,0.889609514396108,0.8915510718789408,0.8912770236299647,0.8903498617274423,113.79447768299724,1136.561742573991
