split,fold,epoch,batch,batch_size,batch_time_seconds,epoch_accumulated_time_seconds,total_accumulated_time_seconds,loss,precision,accuracy,recall,f1,learning_rate,difficulty_mean,difficulty_min,difficulty_max,difficulty_labels
test,0,1,1,32,0.7704728740063729,0.8286963360005757,0.8293400529946666,0.703101634979248,0.5057471264367817,0.375,0.5021645021645021,0.3333333333333333,6.666666666666667e-06,1.15625,0.0,2.0,hard|easy|medium
test,0,1,2,32,0.5236832149967086,1.3738021600001957,1.3744459110021126,0.6859108805656433,0.6264367816091954,0.59375,0.5436507936507936,0.4793491864831039,1.3333333333333333e-05,0.9375,0.0,2.0,medium|hard|easy
test,0,1,3,12,0.2449443399964366,1.6191946219914826,1.6198383180017117,0.6936349868774414,0.7727272727272727,0.5833333333333334,0.5833333333333334,0.4957983193277311,2e-05,1.25,0.0,2.0,easy|medium|hard
test,0,2,1,32,0.5289300579897827,0.6056101849972038,2.4597531009931117,0.7131791710853577,0.18333333333333332,0.34375,0.4230769230769231,0.2558139534883721,1.925925925925926e-05,1.1875,0.0,2.0,easy|hard|medium
test,0,2,2,32,0.5266154410055606,1.132875839000917,2.987018756000907,0.7090847492218018,0.5333333333333333,0.5625,0.5079365079365079,0.4166666666666667,1.851851851851852e-05,1.0625,0.0,2.0,hard|medium|easy
test,0,2,3,12,0.2443343869963428,1.377634600008605,3.231777412991505,0.7209608554840088,0.16666666666666666,0.3333333333333333,0.5,0.25,1.7777777777777777e-05,0.8333333730697632,0.0,2.0,medium|hard|easy
test,0,3,1,32,0.5287548280030023,0.6058533759933198,4.082764797989512,0.6881943941116333,0.8225806451612903,0.65625,0.5416666666666666,0.46907993966817496,1.7037037037037038e-05,0.875,0.0,2.0,easy|hard|medium
test,0,3,2,32,0.5266685359965777,1.1331954240013147,4.610106805994292,0.706628680229187,0.171875,0.34375,0.5,0.2558139534883721,1.6296296296296297e-05,1.34375,0.0,2.0,medium|hard|easy
test,0,3,3,12,0.24532681998971384,1.378962289003539,4.855873665001127,0.7088524699211121,0.16666666666666666,0.3333333333333333,0.5,0.25,1.555555555555556e-05,0.9166666865348816,0.0,2.0,easy|medium|hard
test,0,4,1,32,0.5285376629908569,0.604889224996441,5.704991487989901,0.6700201034545898,0.8148148148148149,0.6875,0.6666666666666666,0.6363636363636364,1.4814814814814815e-05,1.0,0.0,2.0,medium|hard|easy
test,0,4,2,32,0.5295743590104394,1.1350701649935218,6.235171295993496,0.6787190437316895,0.7227272727272727,0.65625,0.6983805668016194,0.6532019704433498,1.4074074074074075e-05,1.125,0.0,2.0,easy|hard|medium
test,0,4,3,12,0.24515098400297575,1.380664689000696,6.480765721993521,0.667084276676178,0.8125,0.75,0.7857142857142857,0.7482517482517483,1.3333333333333333e-05,1.1666667461395264,0.0,2.0,hard|medium|easy
test,0,5,1,32,0.529960073006805,0.6177623160037911,7.360480716000893,0.6719792485237122,0.723529411764706,0.71875,0.7261904761904762,0.718475073313783,1.2592592592592593e-05,1.0625,0.0,2.0,easy|hard|medium
test,0,5,2,32,0.5277968080044957,1.1462058979959693,7.888924296988989,0.6682892441749573,0.71875,0.71875,0.7196078431372549,0.718475073313783,1.1851851851851852e-05,1.0625,0.0,2.0,medium|easy|hard
test,0,5,3,12,0.24481823699898086,1.3914629670034628,8.134181335990434,0.6634175181388855,0.6,0.6666666666666666,0.5625,0.5555555555555556,1.1111111111111113e-05,1.1666667461395264,0.0,2.0,hard|medium|easy
test,0,6,1,32,0.5302297520102002,0.6065502460114658,8.991162983002141,0.6516131162643433,0.8583333333333334,0.84375,0.8372549019607842,0.8398398398398399,1.037037037037037e-05,1.1875,0.0,2.0,hard|medium|easy
test,0,6,2,32,0.5292226719902828,1.1364039900072385,9.521016683997004,0.6440253853797913,0.925,0.90625,0.9,0.9039039039039038,9.62962962962963e-06,1.03125,0.0,2.0,hard|easy|medium
test,0,6,3,12,0.24563063100504223,1.3824546670075506,9.767067310996936,0.6313039064407349,0.85,0.75,0.7,0.6974789915966386,8.888888888888888e-06,0.9166666865348816,0.0,2.0,easy|medium|hard
test,0,7,1,32,0.5293140100111486,0.6047752580052475,10.616835602995707,0.6055984497070312,0.8583333333333334,0.84375,0.8372549019607842,0.8398398398398399,8.148148148148148e-06,1.125,0.0,2.0,hard|easy|medium
test,0,7,2,32,0.5290023089910392,1.134421201000805,11.146481463991222,0.6202125549316406,0.8863636363636364,0.84375,0.8333333333333333,0.8358974358974359,7.4074074074074075e-06,1.03125,0.0,2.0,medium|hard|easy
test,0,7,3,12,0.2449814200081164,1.379878824998741,11.391939185996307,0.6354310512542725,0.85,0.75,0.7,0.6974789915966386,6.666666666666667e-06,1.0833333730697632,0.0,2.0,easy|medium|hard
test,0,8,1,32,0.5296244869969087,0.6054827509942697,12.243969279996236,0.5651291608810425,0.9047619047619048,0.875,0.8666666666666667,0.8704453441295547,5.925925925925926e-06,1.15625,0.0,2.0,easy|hard|medium
test,0,8,2,32,0.5279272919869982,1.134079641997232,12.772566101994016,0.5857700705528259,0.9347826086956521,0.90625,0.875,0.893687707641196,5.185185185185185e-06,1.03125,0.0,2.0,hard|easy|medium
