split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.5539989705667432,0.27360368158950077,0.7010042220687467,0.6891105569409809,0.6864982341754958,0.6824676960731382,0.9022607126092497,0.8969243557772236,0.8980631514916912,0.896738769271664,86.3410743810091,86.34109326299222
test,0,2,0.2357958060250318,0.20366672541658182,0.910443180472644,0.9104322527015793,0.9103426715690849,0.9103862719248195,0.9307418017798366,0.9301745635910225,0.9298628584068349,0.9300933638089335,86.2183800519997,172.56141801500053
test,0,3,0.13969741755800752,0.2599306307602999,0.9573847282480491,0.9573981712385703,0.9573770610790712,0.9573808532686193,0.929293948525143,0.9293433083956775,0.9293651671413167,0.929323773905194,86.17590365599608,258.7392764739925
test,0,4,0.07500588335077482,0.34606448305787785,0.9802537313561804,0.980257689110557,0.9802456808326645,0.9802496637098479,0.9284859125722345,0.9285120532003325,0.9284859125722345,0.9284859125722345,86.13756438100245,344.8787528230023
test,0,5,0.04441110233362866,0.3755448613740064,0.9892491853400622,0.9891936824605154,0.9891396090093341,0.9891882362701178,0.9342824758797998,0.9343308395677473,0.9343545220781375,0.9343126839824745,86.11673268099548,430.99737040299806
test,0,6,0.03115537239150365,0.4741124921506975,0.992542931806869,0.9925187032418953,0.9924908390725222,0.9925153402860409,0.9226787720473073,0.9218620116375728,0.9223421903945586,0.9218576380251091,86.15574588399613,517.154932534002
test,0,7,0.024956765724796028,0.42938467154723725,0.9939933740371416,0.993973399833749,0.9939502624369829,0.9939707436674727,0.9343528064780193,0.9343308395677473,0.9342591312522466,0.9343001507742996,86.12158411199925,603.2783181709965
test,0,8,0.011903828065110318,0.4635646675782261,0.997301533673151,0.9972984206151289,0.9972931973762523,0.9972973224024002,0.9309567909766954,0.9310058187863675,0.9310282854535903,0.9309867439309543,86.13180846199975,689.4119108140003
test,0,9,0.0062047307562827754,0.5242239074032143,0.9981420561038395,0.9981296758104738,0.9981164884251914,0.9981288838200943,0.9271465777512359,0.9268495428096426,0.9271725606215611,0.9268494922637243,86.1483927060035,775.5620346920041
test,0,10,0.006708791102074162,0.47677007735593063,0.9987447120303039,0.9987531172069826,0.9987609158646319,0.998752641219142,0.9351105471795127,0.9351620947630923,0.9352019797052562,0.9351459171937895,86.17967358000169,861.7434218540002
