split,fold,epoch,batch,batch_size,batch_time_seconds,epoch_accumulated_time_seconds,total_accumulated_time_seconds,loss,precision,accuracy,recall,f1,learning_rate,difficulty_mean,difficulty_min,difficulty_max,difficulty_labels
test,0,1,1,32,0.7658497470110888,0.8216894789948128,0.8223231999872951,0.701566219329834,0.25806451612903225,0.5,0.47058823529411764,0.3333333333333333,4.000000000000001e-06,0.0,0.0,0.0,easy
test,0,1,2,32,0.5159250470023835,1.3591131809953367,1.359743762994185,0.6920748949050903,0.28125,0.5625,0.5,0.36,8.000000000000001e-06,0.34375,0.0,1.0,easy|medium
test,0,1,3,32,0.5187880610028515,1.8783310569997411,1.8789616329886485,0.6811857223510742,0.8,0.625,0.5714285714285714,0.5,1.2e-05,1.0,1.0,1.0,medium
test,0,1,4,32,0.5185350769897923,2.3973418259993196,2.3979724009986967,0.6917389631271362,0.28125,0.5625,0.5,0.36,1.6000000000000003e-05,2.0,2.0,2.0,hard
test,0,1,5,28,0.46537841399549507,2.863237776007736,2.8638683619938092,0.7086297273635864,0.25925925925925924,0.5,0.4666666666666667,0.3333333333333333,2e-05,2.0,2.0,2.0,hard
test,0,2,1,32,0.5217258420016151,0.595351081006811,3.7903615120012546,0.6846264004707336,0.7741935483870968,0.5625,0.5333333333333333,0.4166666666666667,1.9555555555555557e-05,0.0,0.0,0.0,easy
test,0,2,2,32,0.5187034230038989,1.1147044740064302,4.3097149199893465,0.6783300042152405,0.28125,0.5625,0.5,0.36,1.9111111111111113e-05,0.34375,0.0,1.0,easy|medium
test,0,2,3,32,0.5210586189932656,1.6362091840128414,4.831219612999121,0.6728980541229248,0.7903225806451613,0.59375,0.5357142857142857,0.4340136054421769,1.866666666666667e-05,1.0,1.0,1.0,medium
test,0,2,4,32,0.5220041970023885,2.1586975130048813,5.353707978996681,0.6716041564941406,0.28125,0.5625,0.5,0.36,1.8222222222222224e-05,2.0,2.0,2.0,hard
test,0,2,5,28,0.46715107299678493,2.6263056130119367,5.821316014000331,0.6855606436729431,0.26785714285714285,0.5357142857142857,0.5,0.3488372093023256,1.7777777777777777e-05,2.0,2.0,2.0,hard
test,0,3,1,32,0.5214932920061983,0.5941867429937702,6.761146542994538,0.6793955564498901,0.265625,0.53125,0.5,0.3469387755102041,1.7333333333333336e-05,0.0,0.0,0.0,easy
test,0,3,2,32,0.5200993170001311,1.11492220198852,7.281882067996776,0.6823740005493164,0.28125,0.5625,0.5,0.36,1.688888888888889e-05,0.34375,0.0,1.0,easy|medium
test,0,3,3,32,0.5200861900084419,1.6353963049914455,7.8023561039881315,0.6675854921340942,0.28125,0.5625,0.5,0.36,1.6444444444444444e-05,1.0,1.0,1.0,medium
test,0,3,4,32,0.5202634330053115,2.1562182549969293,8.32317811199755,0.6565067768096924,0.28125,0.5625,0.5,0.36,1.6000000000000003e-05,2.0,2.0,2.0,hard
test,0,3,5,28,0.4676783210015856,2.6243397149955854,8.791299567994429,0.6628977060317993,0.26785714285714285,0.5357142857142857,0.5,0.3488372093023256,1.555555555555556e-05,2.0,2.0,2.0,hard
test,0,4,1,32,0.5231807910022326,0.5963593000051333,9.734115437997389,0.6773358583450317,0.265625,0.53125,0.5,0.3469387755102041,1.5111111111111112e-05,0.0,0.0,0.0,easy
test,0,4,2,32,0.5211882199946558,1.118194687005598,10.255950749997282,0.6601669788360596,0.28125,0.5625,0.5,0.36,1.4666666666666666e-05,0.34375,0.0,1.0,easy|medium
test,0,4,3,32,0.5219819000049029,1.6406172569986666,10.778373376000673,0.6613001823425293,0.28125,0.5625,0.5,0.36,1.4222222222222224e-05,1.0,1.0,1.0,medium
test,0,4,4,32,0.5212110919965198,2.1623163080075756,11.300072442987585,0.6451848745346069,0.28125,0.5625,0.5,0.36,1.377777777777778e-05,2.0,2.0,2.0,hard
test,0,4,5,28,0.4668127429904416,2.629567613999825,11.767323747990304,0.6366945505142212,0.26785714285714285,0.5357142857142857,0.5,0.3488372093023256,1.3333333333333333e-05,2.0,2.0,2.0,hard
test,0,5,1,32,0.522167126997374,0.5952341779920971,12.702728792995913,0.6112495064735413,0.7741935483870968,0.5625,0.5333333333333333,0.4166666666666667,1.288888888888889e-05,0.0,0.0,0.0,easy
test,0,5,2,32,0.521524382987991,1.117383336997591,13.224877934000688,0.5960063934326172,0.7903225806451613,0.59375,0.5357142857142857,0.4340136054421769,1.2444444444444446e-05,0.34375,0.0,1.0,easy|medium
test,0,5,3,32,0.5214374160132138,1.639253112996812,13.746747728990158,0.5986515283584595,0.7903225806451613,0.59375,0.5357142857142857,0.4340136054421769,1.2e-05,1.0,1.0,1.0,medium
test,0,5,4,32,0.521326918998966,2.161062925006263,14.268557489995146,0.5850055813789368,0.8,0.625,0.5714285714285714,0.5,1.1555555555555556e-05,2.0,2.0,2.0,hard
test,0,5,5,28,0.4672522140026558,2.6287747739988845,14.736269336994155,0.5974934697151184,0.8125,0.6785714285714286,0.6538461538461539,0.6199095022624435,1.1111111111111113e-05,2.0,2.0,2.0,hard
test,0,6,1,32,0.5237582569970982,0.5966382590122521,15.684840820991667,0.5767269134521484,0.8148148148148149,0.6875,0.6666666666666666,0.6363636363636364,1.0666666666666667e-05,0.0,0.0,0.0,easy
test,0,6,2,32,0.5200263849983457,1.117251274001319,16.20545382099226,0.5233117341995239,0.8913043478260869,0.84375,0.8214285714285714,0.8303287380699894,1.0222222222222223e-05,0.34375,0.0,1.0,easy|medium
test,0,6,3,32,0.5221856640127953,1.639840425006696,16.728043062001234,0.5121316313743591,0.875,0.8125,0.7857142857142857,0.7922077922077921,9.777777777777779e-06,1.0,1.0,1.0,medium
test,0,6,4,32,0.5222514310007682,2.162522380007431,17.25072492499021,0.5204789042472839,0.8913043478260869,0.84375,0.8214285714285714,0.8303287380699894,9.333333333333334e-06,2.0,2.0,2.0,hard
test,0,6,5,28,0.46864729399385396,2.631599259999348,17.71980186799192,0.5017384886741638,0.8571428571428572,0.7857142857142857,0.7692307692307692,0.7666666666666666,8.888888888888888e-06,2.0,2.0,2.0,hard
test,0,7,1,32,0.5235845589922974,0.5968217360059498,18.663458196999272,0.40447497367858887,0.9047619047619048,0.875,0.8666666666666667,0.8704453441295547,8.444444444444446e-06,0.0,0.0,0.0,easy
test,0,7,2,32,0.521469953993801,1.118929370000842,19.18556574700051,0.4070141315460205,0.9375,0.9375,0.9444444444444444,0.9372549019607843,8.000000000000001e-06,0.34375,0.0,1.0,easy|medium
test,0,7,3,32,0.5217069659993285,1.6410903770010918,19.707726744993124,0.3901451826095581,0.9089068825910931,0.90625,0.9007936507936507,0.9039039039039038,7.555555555555556e-06,1.0,1.0,1.0,medium
test,0,7,4,32,0.5234581300028367,2.1650097370002186,20.231646157990326,0.36156076192855835,0.95,0.9375,0.9285714285714286,0.9352226720647774,7.111111111111112e-06,2.0,2.0,2.0,hard
test,0,7,5,28,0.46982052600651514,2.6353254080022452,20.701961743994616,0.36011117696762085,0.96875,0.9642857142857143,0.9615384615384616,0.9638709677419355,6.666666666666667e-06,2.0,2.0,2.0,hard
test,0,8,1,32,0.5254052320087794,0.599637419989449,21.65120939699409,0.280143141746521,0.9473684210526316,0.9375,0.9333333333333333,0.9365079365079365,6.222222222222223e-06,0.0,0.0,0.0,easy
test,0,8,2,32,0.5232528800115688,1.1235014729900286,22.17507340500015,0.3259202837944031,0.9375,0.9375,0.9444444444444444,0.9372549019607843,5.777777777777778e-06,0.34375,0.0,1.0,easy|medium
test,0,8,3,32,0.5238250059919665,1.647776094992878,22.69934802199714,0.23717135190963745,0.9365079365079365,0.9375,0.9365079365079365,0.9365079365079365,5.333333333333334e-06,1.0,1.0,1.0,medium
test,0,8,4,32,0.5232879579998553,2.1716003339970484,23.223172294994583,0.28723233938217163,0.95,0.9375,0.9285714285714286,0.9352226720647774,4.888888888888889e-06,2.0,2.0,2.0,hard
test,0,8,5,28,0.47015341999940574,2.6422108419938013,23.693782819987973,0.2946566641330719,0.9166666666666667,0.8928571428571429,0.8846153846153846,0.8893280632411067,4.444444444444444e-06,2.0,2.0,2.0,hard
test,0,9,1,32,0.5266234349983279,0.6003808440000284,24.64722586699645,0.20913472771644592,0.9473684210526316,0.9375,0.9333333333333333,0.9365079365079365,4.000000000000001e-06,0.0,0.0,0.0,easy
test,0,9,2,32,0.5230237659998238,1.1240488059993368,25.17089381799451,0.22551864385604858,0.9375,0.9375,0.9444444444444444,0.9372549019607843,3.555555555555556e-06,0.34375,0.0,1.0,easy|medium
test,0,9,3,32,0.5231618110119598,1.647611047999817,25.694456273995456,0.19077441096305847,0.9736842105263157,0.96875,0.9642857142857143,0.967967967967968,3.1111111111111116e-06,1.0,1.0,1.0,medium
test,0,9,4,32,0.5223609030072112,2.170475710008759,26.217320655996446,0.2713635265827179,0.9285714285714286,0.90625,0.8928571428571428,0.9015384615384616,2.666666666666667e-06,2.0,2.0,2.0,hard
test,0,9,5,28,0.46988515500561334,2.6408512920024805,26.687696292996407,0.23728381097316742,0.9411764705882353,0.9285714285714286,0.9230769230769231,0.9270833333333333,2.222222222222222e-06,2.0,2.0,2.0,hard
test,0,10,1,32,0.5254479579889448,0.6072734959889203,27.638990167994052,0.18026600778102875,0.9722222222222222,0.96875,0.9666666666666667,0.9684729064039409,1.777777777777778e-06,0.0,0.0,0.0,easy
test,0,10,2,32,0.5229747729899827,1.1308754619967658,28.162591251995764,0.18901433050632477,0.9375,0.9375,0.9444444444444444,0.9372549019607843,1.3333333333333334e-06,0.34375,0.0,1.0,easy|medium
test,0,10,3,32,0.5227337010001065,1.6540818029898219,28.68579763699381,0.1943291276693344,0.9365079365079365,0.9375,0.9365079365079365,0.9365079365079365,8.88888888888889e-07,1.0,1.0,1.0,medium
test,0,10,4,32,0.5226571830135072,2.177218146985979,29.20893391199934,0.22774171829223633,0.9285714285714286,0.90625,0.8928571428571428,0.9015384615384616,4.444444444444445e-07,2.0,2.0,2.0,hard
