split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.6946906279294919,0.6875412616974268,0.5263157894736843,0.5512820512820513,0.50265780730897,0.3799682034976153,0.2692307692307692,0.5384615384615384,0.5,0.35,3.1939929429936456,3.194012633000966
test,0,2,0.6784254725162799,0.6830820211997399,0.7792207792207793,0.5641025641025641,0.5142857142857142,0.3861111111111111,0.2692307692307692,0.5384615384615384,0.5,0.35,2.9716633430070942,6.165978026998346
test,0,3,0.669927655122219,0.6748126363142942,0.27564102564102566,0.5512820512820513,0.5,0.35537190082644626,0.2692307692307692,0.5384615384615384,0.5,0.35,2.970545055999537,9.136819888997707
test,0,4,0.6566350001555222,0.646349161099165,0.27564102564102566,0.5512820512820513,0.5,0.35537190082644626,0.2692307692307692,0.5384615384615384,0.5,0.35,2.969432580997818,12.106529232987668
test,0,5,0.5976861119270325,0.5632759821720612,0.7925170068027211,0.6089743589743589,0.5642857142857143,0.48302276307926334,0.828125,0.717948717948718,0.6944444444444444,0.6762264150943397,2.980316984001547,15.087138270988362
test,0,6,0.5275221253052736,0.4156743662479596,0.8644067796610169,0.7948717948717948,0.7714285714285714,0.7734204793028323,1.0,1.0,1.0,1.0,2.9782273360033287,18.06567254298716
test,0,7,0.3852907342788501,0.24811744498900878,0.9276494565217391,0.9230769230769231,0.9182724252491694,0.9215160154284756,0.95,0.9487179487179487,0.9523809523809523,0.9486842105263158,2.9846083909942536,21.05058665300021
test,0,8,0.28477778419470173,0.16458595945284918,0.932967032967033,0.9294871794871795,0.9254152823920265,0.9281858129315756,0.95,0.9487179487179487,0.9523809523809523,0.9486842105263158,2.9948505079955794,24.045743902999675
test,0,9,0.22654659358354715,0.13936048707900903,0.9408967391304348,0.9358974358974359,0.9312292358803986,0.9345966795237297,0.95,0.9487179487179487,0.9523809523809523,0.9486842105263158,2.984700236003846,27.030758657987462
test,0,10,0.19987703401308793,0.13522329200536776,0.9439040751299681,0.9423076923076923,0.9397009966777409,0.9414389989572471,0.95,0.9487179487179487,0.9523809523809523,0.9486842105263158,3.0079710179998074,30.039016268987325
