split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.3365531178452075,0.14918164114654064,0.8424710724547644,0.83075,0.83075,0.8292893570613562,0.950455438129568,0.9475,0.9475,0.9474137453958856,142.2968344020046,142.29685301599966
test,0,2,0.12413906200556085,0.12062108106911182,0.9648477342361231,0.96475,0.96475,0.9647481470744805,0.9700018800075201,0.97,0.97,0.96999996999997,142.2547920729994,284.55465276000905
test,0,3,0.07465248467912898,0.1402968349433504,0.9820010845024402,0.982,0.982,0.9819999898749943,0.972016992611734,0.972,0.972,0.971999747997732,142.245817995994,426.8034200719994
test,0,4,0.04476827380224131,0.13638228243403136,0.9901360586948242,0.990125,0.990125,0.9901249442985139,0.9724251826643979,0.972,0.972,0.971993698582181,142.15103509298933,568.9573046669975
test,0,5,0.03007588714233134,0.1582737530686427,0.993001972007888,0.993,0.993,0.9929999929999931,0.972007552120834,0.972,0.972,0.971999887999552,142.1463190939976,711.1064276570105
test,0,6,0.01747841226909077,0.17188521072000731,0.9966250310390644,0.996625,0.9966250000000001,0.9966249999472656,0.972001888007552,0.972,0.972,0.9719999719999719,142.4316686640086,853.540905005997
test,0,7,0.0070641339669236915,0.16428454876691104,0.9985001246250311,0.9985,0.9984999999999999,0.99849999990625,0.9755233006417314,0.9755,0.9755,0.9754996998713235,142.88961757200013,996.4331917740055
test,0,8,0.004042401734594023,0.17420034617173952,0.9990001247500312,0.999,0.999,0.9989999999375,0.9765233496441326,0.9765,0.9764999999999999,0.9764997121214735,142.98929685099574,1139.4252431860077
test,0,9,0.0014135832347237738,0.17710016050207195,0.9996250312265644,0.999625,0.999625,0.9996249999941407,0.9760171366169182,0.976,0.976,0.975999783998056,143.05297259699728,1282.4808777610015
test,0,10,0.001777733660681406,0.17362482893385459,0.9997501249375312,0.99975,0.99975,0.9997499999843751,0.9775119377984449,0.9775,0.9775,0.9774998593741211,143.12416020900127,1425.6077208190109
