split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.5488235298532563,0.31132461333591677,0.7126619363533139,0.690134994807892,0.6927032998210716,0.6834640898174908,0.8800109890413303,0.8795681063122923,0.8798798798798799,0.8795660293144756,86.41298351700243,86.41300361100002
test,0,2,0.2716199080830175,0.2685212749381398,0.8981461600385522,0.8978193146417446,0.8980917408520086,0.8978189576462258,0.8937450986889338,0.893687707641196,0.8935755608549727,0.8936381078581583,86.41095890899305,172.82591781500378
test,0,3,0.18097420399031783,0.3436097600481835,0.9384962604754652,0.9385254413291797,0.938604323827301,0.93851854382592,0.904762697382292,0.9019933554817275,0.9027115350644763,0.901915137456333,86.47071896200941,259.2986153570091
test,0,4,0.11405887867740877,0.33373702265495475,0.9636197738366057,0.9636552440290758,0.9636965837926197,0.9636488217990504,0.9061127778253106,0.9061461794019934,0.9061340752517223,0.9061228010253544,86.45847812099964,345.7591008130112
test,0,5,0.07274270467537523,0.47761536056664694,0.9798936947679004,0.9798546209761163,0.9798117040722782,0.9798475802145528,0.9152818417711036,0.915282392026578,0.9152314078784667,0.9152540969352688,86.4224536469992,432.18338069801393
test,0,6,0.04619270057009092,0.4984342700421216,0.988354896358733,0.9883696780893042,0.9883801800881389,0.9883668556340763,0.9126847086169683,0.9119601328903655,0.9116322204557499,0.911852868939643,86.40248056598648,518.5876855560055
test,0,7,0.02622093584853672,0.542765144238626,0.9933669464654435,0.9933541017653167,0.9933386786357261,0.9933521264048637,0.9128400597494609,0.9127906976744186,0.9126976240946829,0.9127530812820783,86.38836181300576,604.9777967420086
test,0,8,0.016999757362473784,0.612855935264286,0.9964718618752951,0.9964693665628245,0.9964650074829631,0.9964683916631522,0.9096772322032916,0.909468438538206,0.9092916445857622,0.9094083822580256,86.43746784199902,691.4170801900036
test,0,9,0.007388826915509525,0.6093889364324497,0.9981412607326228,0.9981308411214953,0.9981201126034085,0.9981302988618144,0.9136200518964279,0.9136212624584718,0.9135698198198199,0.9135924125614505,86.40814539400162,777.8269171110005
test,0,10,0.006081554306507099,0.617136750765148,0.9983316507468096,0.9983385254413292,0.9983448948795547,0.9983381004367189,0.9110885733603786,0.9111295681063123,0.9111464405582053,0.9111118470848883,86.39514377700107,864.2237918180035
