split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.6613720897841313,0.27164611349171414,0.6098618900803678,0.581041257367387,0.569863172541744,0.5330032883494443,0.9019903032548947,0.9017681728880157,0.9025123685837971,0.9017495907841502,36.856578789000196,36.856597990999944
test,0,2,0.2941719403376982,0.20522724498934267,0.8875622386267887,0.887524557956778,0.8871289424860853,0.8873092238436207,0.9216108255403481,0.9214145383104125,0.9210111317254175,0.9212537516631084,36.72807534099957,73.58564708199992
test,0,3,0.15316326857667073,0.22727228908969752,0.9474559559196694,0.9474459724950884,0.9472808441558441,0.9473626603297868,0.9255682169106294,0.925343811394892,0.9261209029066172,0.9253296889959541,36.73945964300037,110.32611687799908
test,0,4,0.10257980168919667,0.26585079691499064,0.9744973708629756,0.9744597249508841,0.9743506493506493,0.9744202318685948,0.9294915464172911,0.9292730844793713,0.9288806431663574,0.9291283764967975,36.74801870800002,147.0751046059995
test,0,5,0.0539130593397543,0.2671898800169789,0.9887055797093747,0.9887033398821218,0.9886692176870748,0.9886871591719217,0.9434014869888476,0.9430255402750491,0.9425788497217069,0.9428985899692462,36.72516218099918,183.80121778799912
test,0,6,0.033935117981971144,0.44863759452561264,0.9911467996289425,0.9911591355599214,0.9911467996289425,0.9911467996289425,0.9207328385899815,0.9194499017681729,0.9207328385899815,0.9194499017681729,36.73392138200143,220.53613208999923
test,0,7,0.01186739692859231,0.4242662326643181,0.9970145735187841,0.9970530451866405,0.9970856524427953,0.9970491470643651,0.9376181620951496,0.93713163064833,0.9366032776747062,0.9369796019438512,36.710440679000385,257.2475000529994
test,0,8,0.01839580436788128,0.4417098836793998,0.9966157408884031,0.9965618860510805,0.996502009894867,0.9965567019524988,0.9331091527520099,0.9332023575638507,0.9331091527520099,0.9331091527520099,36.686084846000085,293.93445213499945
test,0,9,0.004090153523398314,0.4705399327521708,0.9980709831800557,0.9980353634577603,0.9979959029066172,0.9980324757465915,0.9310959792477302,0.931237721021611,0.9316558441558441,0.9311994809548269,36.72910195300028,330.66441691199907
test,0,10,0.0005588925215790747,0.4581329661818525,1.0,1.0,1.0,1.0,0.933107398715415,0.9332023575638507,0.9336966604823748,0.9331711461229534,36.70048238900017,367.3657763859992
