split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.8175875385602315,0.7850890755653381,0.5169491525423728,0.05,0.5086206896551724,0.049736037788274526,0.03333333333333333,0.06666666666666667,0.5,0.0625,1.522683930000312,1.5227034980002827
test,0,2,0.7746713956197103,0.699854850769043,0.5178571428571429,0.1,0.5344827586206896,0.09899888765294772,0.5384615384615384,0.2,0.5714285714285714,0.19642857142857142,1.2874706520001382,2.8104526790002637
test,0,3,0.6686910192171732,0.6092020869255066,0.47560975609756095,0.65,0.33620689655172414,0.3939393939393939,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2906200909997096,4.101349274000313
test,0,4,0.5553299228350321,0.48959559202194214,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2946937100000468,5.396296962000179
test,0,5,0.4311664323012034,0.3728497624397278,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.289563953999732,6.686107978000109
test,0,6,0.32451741099357606,0.26569539308547974,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.3008713889998944,7.987220407000223
test,0,7,0.21022616028785707,0.23734095692634583,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.3007035610003186,9.288171109999894
test,0,8,0.16709882418314617,0.24852563440799713,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.292077247999714,10.580493338999986
test,0,9,0.1497660020987193,0.2617514729499817,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2900961750001443,11.871219611000015
test,0,10,0.1449773887793223,0.2673628032207489,0.48333333333333334,0.9666666666666667,0.5,0.4915254237288136,0.4666666666666667,0.9333333333333333,0.5,0.4827586206896552,1.2925892870002826,13.164046633999988
