split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.7228877598100955,0.69974513564791,0.514975845410628,0.44144144144144143,0.5038541234977207,0.3580822684451077,0.21428571428571427,0.42857142857142855,0.5,0.3,4.4450412550067995,4.445061521997559
test,0,2,0.6720916059640076,0.6754538331712995,0.5896598639455782,0.6036036036036037,0.5819312059676751,0.5805925289823959,0.2857142857142857,0.5714285714285714,0.5,0.36363636363636365,4.2196612379921135,8.665289172990015
test,0,3,0.6904993390177822,0.6627528071403503,0.28603603603603606,0.5720720720720721,0.5,0.3638968481375358,0.2857142857142857,0.5714285714285714,0.5,0.36363636363636365,4.231171477003954,12.896825307994732
test,0,4,0.6632419341319317,0.6383431724139622,0.28603603603603606,0.5720720720720721,0.5,0.3638968481375358,0.2857142857142857,0.5714285714285714,0.5,0.36363636363636365,4.250577719998546,17.14772142599395
test,0,5,0.6073786471341107,0.5423687696456909,0.28603603603603606,0.5720720720720721,0.5,0.3638968481375358,0.8076923076923077,0.6428571428571429,0.5833333333333334,0.5238095238095237,4.244306268999935,21.392334133997792
test,0,6,0.45173922181129456,0.41080260276794434,0.8691860465116279,0.7972972972972973,0.763157894736842,0.7695767500864952,0.8372859025032938,0.8392857142857143,0.8333333333333333,0.835024549918167,4.23607458799961,25.62871599299251
test,0,7,0.2787155812388068,0.36599615642002653,0.9315159574468085,0.9324324324324325,0.930335681723995,0.930905695611578,0.8354838709677419,0.8392857142857143,0.8385416666666667,0.8367346938775511,4.2346513609954854,29.863694882995333
test,0,8,0.15204152464866638,0.3881203830242157,0.9622268041237113,0.963963963963964,0.9645254869457107,0.9632936507936508,0.8354838709677419,0.8392857142857143,0.8385416666666667,0.8367346938775511,4.235626216002856,34.099633747988264
test,0,9,0.08867874426079227,0.3931102922984532,0.9868683510638299,0.9864864864864865,0.9855366763365105,0.9861811391223156,0.8541666666666667,0.8571428571428571,0.8541666666666667,0.8541666666666667,4.257904692000011,38.35784158599563
test,0,10,0.061976903999173966,0.41845362952777315,0.99609375,0.9954954954954955,0.9947368421052631,0.9953937130407718,0.8354838709677419,0.8392857142857143,0.8385416666666667,0.8367346938775511,4.2365171869896585,42.59467846999178
