split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.525800309963803,0.36553006128083637,0.7193140259438602,0.6953449709060682,0.6918890278322145,0.6843014813287278,0.8727130517581446,0.8620116375727348,0.863646418005364,0.8613516440790936,86.47110390101443,86.4711242080084
test,0,2,0.24692586391037044,0.2740802824905983,0.9161095901029634,0.9158354114713217,0.9155986694621234,0.9157589207618344,0.8978636911603914,0.8911055694098088,0.8923853236375702,0.8908340139192814,86.44385095400503,172.91690139498678
test,0,3,0.15177057267585498,0.2861838500051823,0.9545510493272582,0.9544887780548629,0.9544001484827181,0.9544636670724844,0.9127218770338148,0.9093931837073982,0.910298061769016,0.9093119710522002,86.38118300700444,259.29999158298597
test,0,4,0.11430180843544818,0.27263766888944013,0.96888223873084,0.9688279301745636,0.9687574526503957,0.9688116324574032,0.9211021184771816,0.9201995012468828,0.9197887577073023,0.9200775086505191,86.33485901399399,345.6366938400024
test,0,5,0.06190504154081264,0.3663717809056589,0.9838204538776639,0.983790523690773,0.9837508891335951,0.9837829486088461,0.9179609744769319,0.9177057356608479,0.9180095114330744,0.9177055082037444,86.32524614600698,431.96377381597995
test,0,6,0.028385867322899605,0.4693350453226677,0.992117359230657,0.9921030756442227,0.9920833411100121,0.9920996637595881,0.9154300168634064,0.9152119700748129,0.915498935493682,0.9152114427860697,86.31983989998116,518.2854793689912
test,0,7,0.01844873542474805,0.5068818821374307,0.995615939693661,0.9956359102244389,0.9956549104022927,0.9956343489452636,0.9184845703924018,0.9185369908561929,0.9186025935244837,0.9185207198739391,86.32795470597921,604.6152192139998
test,0,8,0.014094277365262453,0.535918482577924,0.9974973732960986,0.9975062344139651,0.9975135366053449,0.997505282438284,0.9177180357972522,0.9177057356608479,0.9176279481295103,0.9176672775526034,86.33363618300064,690.9506094919925
test,0,9,0.008700530272932218,0.5748181263217872,0.9983289324522355,0.99833748960931,0.998345122778203,0.998336854958856,0.9176980779542401,0.9177057356608479,0.917850526723256,0.9176975464129116,86.2964547300071,777.2487329409923
test,0,10,0.0023589160669343786,0.5853161778771029,0.9987526207407131,0.9987531172069826,0.9987526207407131,0.9987526207407131,0.9193946932006634,0.9193682460515378,0.9195454419774933,0.9193626741316653,86.23889731802046,863.4893447280047
