split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.5350964848947997,0.16174966256217202,0.7471265223753337,0.694059405940594,0.6951988824351151,0.6774793599811504,0.9546106105475396,0.9524752475247524,0.9526853217053048,0.9524332810047096,36.5554606509977,36.555482449010015
test,0,2,0.16066903287526405,0.07552483307548088,0.9544668073730677,0.9544554455445544,0.9544739357400192,0.9544554008973639,0.9671096032419187,0.9663366336633663,0.9664648492643599,0.9663281835261079,36.41429001800134,72.97076334198937
test,0,3,0.07588904281008509,0.049529168614656616,0.9792108413006972,0.9792079207920792,0.9792221160208808,0.979207839262187,0.9823120607429718,0.9821782178217822,0.982236408695925,0.9821779382874352,36.410870157997124,109.38262944898452
test,0,4,0.04632616855185663,0.09967057826274102,0.9896065344919535,0.9896039603960396,0.9896012548096953,0.9896036521032018,0.9786602600339175,0.9782178217821782,0.9781347052733946,0.9782092772384035,36.424665437982185,145.80820636000135
test,0,5,0.03209026656436301,0.07271795192973153,0.992571287408244,0.9925742574257426,0.9925814278361885,0.992574168251702,0.9842352941176471,0.9841584158415841,0.9842049126329329,0.9841583537235711,36.41837044598651,182.2275040509994
test,0,6,0.02432889689248756,0.03863756322350335,0.9940564126141688,0.994059405940594,0.9940641619488764,0.9940593127624784,0.9861346383085513,0.9861386138613861,0.9861498886344386,0.9861383964457829,36.43623308601673,218.66463692800608
test,0,7,0.01324726372489263,0.06191283605882142,0.997522753028182,0.9975247524752475,0.9975271426120629,0.9975247033381458,0.9861734165699407,0.9861386138613861,0.9861734165699407,0.9861386138613861,36.44539356400492,255.1109449820069
test,0,8,0.005810110304979515,0.07118502025902249,0.998017839444995,0.998019801980198,0.9980295566502463,0.9980197845094212,0.9842102786144578,0.9841584158415841,0.9841343288264266,0.9841568627450981,36.45236296497751,291.564210446988
test,0,9,0.0031982919443306504,0.06935166853202258,0.999507874015748,0.9995049504950495,0.9995024875621891,0.9995049358144381,0.9821742267394441,0.9821782178217822,0.9821893528249208,0.9821779382874352,36.433802331011975,327.99897316400893
test,0,10,0.002687415691083389,0.07214094336607982,0.999507874015748,0.9995049504950495,0.9995024875621891,0.9995049358144381,0.9821742267394441,0.9821782178217822,0.9821893528249208,0.9821779382874352,36.430425296974136,364.4302556809853
