split,fold,epoch,train_loss,eval_loss,train_precision,train_accuracy,train_recall,train_f1,eval_precision,eval_accuracy,eval_recall,eval_f1,epoch_time_seconds,accumulated_time_seconds
test,0,1,0.7221868341619319,0.714067280292511,0.530448717948718,0.4090909090909091,0.5065949323151684,0.3337060851737955,0.19642857142857142,0.39285714285714285,0.5,0.28205128205128205,2.4753063799871597,2.4753255539981183
test,0,2,0.6959454644810069,0.6873490214347839,0.5041208791208791,0.44545454545454544,0.503123915307185,0.43188553043772754,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.24660044698976,4.722218267008429
test,0,3,0.6748433579098094,0.6678107976913452,0.5215773809523809,0.5909090909090909,0.5100659493231516,0.46722634807878594,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.2488146100076847,6.9716272500227205
test,0,4,0.666169215332378,0.6555318832397461,0.30454545454545456,0.6090909090909091,0.5,0.3785310734463277,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.251465199980885,9.223360645002685
test,0,5,0.6653246283531189,0.6506248116493225,0.30454545454545456,0.6090909090909091,0.5,0.3785310734463277,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.2594903279969003,11.483125360013219
test,0,6,0.6395457874644886,0.6417454481124878,0.30454545454545456,0.6090909090909091,0.5,0.3785310734463277,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.2532725319906604,13.736699920002138
test,0,7,0.597025889158249,0.6281042695045471,0.30454545454545456,0.6090909090909091,0.5,0.3785310734463277,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.2494019250152633,15.986376137007028
test,0,8,0.5709079514850269,0.6059185862541199,0.8101851851851851,0.6272727272727273,0.5232558139534884,0.4273015873015873,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.2556448859977536,18.242300889018225
test,0,9,0.503343557769602,0.5772420763969421,0.8284313725490196,0.6818181818181818,0.5930232558139534,0.5533124492400511,0.30357142857142855,0.6071428571428571,0.5,0.37777777777777777,2.2587783230119385,20.50135769500048
test,0,10,0.48203668215058065,0.5655648112297058,0.8489583333333333,0.7363636363636363,0.6627906976744187,0.6566569798729953,0.8269230769230769,0.6785714285714286,0.5909090909090909,0.5491949910554561,2.2612337640020996,22.76285076199565
